Squad_Code,Squad_Name,Text
2fbdf057,1860-Munich,1860-Munich-Match-Logs-All-Competitions
3b40c85f,1874-Northwich-FC,1874-Northwich-FC-Match-Logs-All-Competitions
cf1eed21,1-CfR-Pforzheim,1-CfR-Pforzheim-Match-Logs-All-Competitions
d135e533,1-FC-Duren,1-FC-Duren-Match-Logs-All-Competitions
75515a4a,1-FC-Germania-EgestorfLangreder,1-FC-Germania-EgestorfLangreder-Match-Logs-All-Competitions
74c507da,1-FC-Kaan-Marienborn-07,1-FC-Kaan-Marienborn-07-Match-Logs-All-Competitions
743a93f0,1-FC-Lok-Stendal,1-FC-Lok-Stendal-Match-Logs-All-Competitions
5fa36836,1FC-Monchengladbach,1FC-Monchengladbach-Match-Logs-All-Competitions
dfc25351,1-FC-Neubrandenburg-04,1-FC-Neubrandenburg-04-Match-Logs-All-Competitions
d60ee088,1-FFC-08-Niederkirchen,1-FFC-08-Niederkirchen-Match-Logs-All-Competitions
66060a29,1-FFV-Erfurt,1-FFV-Erfurt-Match-Logs-All-Competitions
eb207015,Aalen,Aalen-Match-Logs-All-Competitions
912dc50a,Abbey-Hey-FC,Abbey-Hey-FC-Match-Logs-All-Competitions
d509b648,Abbey-Rangers-FC,Abbey-Rangers-FC-Match-Logs-All-Competitions
d7bd6336,Abingdon-Town,Abingdon-Town-Match-Logs-All-Competitions
bbbaafbd,Abingdon-United-FC,Abingdon-United-FC-Match-Logs-All-Competitions
06c26259,AC-Basse-Goulaine,AC-Basse-Goulaine-Match-Logs-All-Competitions
475b29b6,AC-Cambrai,AC-Cambrai-Match-Logs-All-Competitions
75edd4df,AC-Chapelain-Foot,AC-Chapelain-Foot-Match-Logs-All-Competitions
da610b0b,Accrington,Accrington-Match-Logs-All-Competitions
9172ba36,Accrington-Stanley,Accrington-Stanley-Match-Logs-All-Competitions
a77b6332,AC-London-FC,AC-London-FC-Match-Logs-All-Competitions
433dc32c,AC-Paris-15,AC-Paris-15-Match-Logs-All-Competitions
cf001bc5,AC-Pouzauges-Reaumur,AC-Pouzauges-Reaumur-Match-Logs-All-Competitions
9555a089,AC-Seyssinet,AC-Seyssinet-Match-Logs-All-Competitions
c9ff0fe4,AF-Bobigny,AF-Bobigny-Match-Logs-All-Competitions
1555fd41,AFC-Bridgnorth,AFC-Bridgnorth-Match-Logs-All-Competitions
e20fb8d5,AFC-Compiegne,AFC-Compiegne-Match-Logs-All-Competitions
6deb77ba,AFC-Creil,AFC-Creil-Match-Logs-All-Competitions
8ad6bf1a,AFC-Croydon-Athletic,AFC-Croydon-Athletic-Match-Logs-All-Competitions
4acff3a3,AFC-Dunstable,AFC-Dunstable-Match-Logs-All-Competitions
20223719,AFC-Emley,AFC-Emley-Match-Logs-All-Competitions
1090c42d,AFC-Hayes,AFC-Hayes-Match-Logs-All-Competitions
8b612604,AFC-Hornchurch,AFC-Hornchurch-Match-Logs-All-Competitions
9d333d4d,AFC-Kempston-Rovers,AFC-Kempston-Rovers-Match-Logs-All-Competitions
e84ae6e6,AFC-Liverpool,AFC-Liverpool-Match-Logs-All-Competitions
378d1fb0,AFC-Mansfield,AFC-Mansfield-Match-Logs-All-Competitions
b9bb5e8b,AFC-Portchester,AFC-Portchester-Match-Logs-All-Competitions
738b3084,AFC-Rushden-and-Diamonds,AFC-Rushden-and-Diamonds-Match-Logs-All-Competitions
67eb4d7c,AFC-St-Austell,AFC-St-Austell-Match-Logs-All-Competitions
92bbdde1,AFC-Stoneham,AFC-Stoneham-Match-Logs-All-Competitions
d06d7955,AFC-Sudbury,AFC-Sudbury-Match-Logs-All-Competitions
336080cb,AFC-Totton,AFC-Totton-Match-Logs-All-Competitions
82d74a31,AFC-Uckfield,AFC-Uckfield-Match-Logs-All-Competitions
feb81768,AFC-Varndeanians-FC,AFC-Varndeanians-FC-Match-Logs-All-Competitions
8b9bf22a,AFC-Wimbledon,AFC-Wimbledon-Match-Logs-All-Competitions
0057a3e8,AFC-Wulfrunians,AFC-Wulfrunians-Match-Logs-All-Competitions
8fc9af77,AF-Lozere,AF-Lozere-Match-Logs-All-Competitions
946f0eef,AF-Virois,AF-Virois-Match-Logs-All-Competitions
9dcf2f81,AG-Caennaise,AG-Caennaise-Match-Logs-All-Competitions
d5501d62,AGL-Drapeau-Fougeres,AGL-Drapeau-Fougeres-Match-Logs-All-Competitions
22c09819,Aiglon-du-Lamentin,Aiglon-du-Lamentin-Match-Logs-All-Competitions
8bd1d0ff,Ailly-sur-Somme-FC,Ailly-sur-Somme-FC-Match-Logs-All-Competitions
f83ef755,Ain-Sud-Foot,Ain-Sud-Foot-Match-Logs-All-Competitions
3f5bc7c0,AJ-Petite-Ile,AJ-Petite-Ile-Match-Logs-All-Competitions
6a5ea615,AJ-Saint-Georges,AJ-Saint-Georges-Match-Logs-All-Competitions
adf64e0d,Albi,Albi-Match-Logs-All-Competitions
35e5e699,Albion-Sports-AFC,Albion-Sports-AFC-Match-Logs-All-Competitions
a8290768,Aldershot-Town,Aldershot-Town-Match-Logs-All-Competitions
3659060d,Alemannia-Aachen,Alemannia-Aachen-Match-Logs-All-Competitions
600a2e7a,Alfold-FC,Alfold-FC-Match-Logs-All-Competitions
0ec6c3db,Alfreton-Town,Alfreton-Town-Match-Logs-All-Competitions
99c75420,Alresford-Town-FC,Alresford-Town-FC-Match-Logs-All-Competitions
ba3f43b8,Alsager-Town-FC,Alsager-Town-FC-Match-Logs-All-Competitions
e2225bcd,Alton-Town-FC,Alton-Town-FC-Match-Logs-All-Competitions
b30f94be,Altrincham,Altrincham-Match-Logs-All-Competitions
5b03fc2d,Alvechurch-FC,Alvechurch-FC-Match-Logs-All-Competitions
4bb5ca36,Amesbury-Town-FC,Amesbury-Town-FC-Match-Logs-All-Competitions
25622401,Amiens,Amiens-Match-Logs-All-Competitions
6917ef41,Amiens-AC,Amiens-AC-Match-Logs-All-Competitions
a661d0a0,AMS-Merpins,AMS-Merpins-Match-Logs-All-Competitions
014e7411,Ancienne-de-Chateau-Gontier,Ancienne-de-Chateau-Gontier-Match-Logs-All-Competitions
08ad393c,Anderlecht,Anderlecht-Match-Logs-All-Competitions
fbaa2eb3,Andover-New-Street-FC,Andover-New-Street-FC-Match-Logs-All-Competitions
1ef7fad6,Andover-Town-FC,Andover-Town-FC-Match-Logs-All-Competitions
dc1dd993,Angouleme-CFC,Angouleme-CFC-Match-Logs-All-Competitions
c94d9135,Annecy-FC,Annecy-FC-Match-Logs-All-Competitions
cdb9a4a5,Anstey-Nomads-FC,Anstey-Nomads-FC-Match-Logs-All-Competitions
c2e6b53b,Antwerp,Antwerp-Match-Logs-All-Competitions
47d5d984,APM-Metz,APM-Metz-Match-Logs-All-Competitions
336350ae,Ardley-United-FC,Ardley-United-FC-Match-Logs-All-Competitions
e95faa7f,Arles-Avignon,Arles-Avignon-Match-Logs-All-Competitions
3625eed4,Arlesey-Town-FC,Arlesey-Town-FC-Match-Logs-All-Competitions
247c4b67,Arminia-Bielefeld,Arminia-Bielefeld-Match-Logs-All-Competitions
fc986573,Armthorpe-Welfare-FC,Armthorpe-Welfare-FC-Match-Logs-All-Competitions
d929fedb,Arras-Football,Arras-Football-Match-Logs-All-Competitions
84241c78,Arundel-FC,Arundel-FC-Match-Logs-All-Competitions
4fa24c7e,AS-Aix,AS-Aix-Match-Logs-All-Competitions
e0fae827,AS-Aixoise,AS-Aixoise-Match-Logs-All-Competitions
4a0ff629,AS-Beauvais-Oise,AS-Beauvais-Oise-Match-Logs-All-Competitions
fad74de7,AS-Belfort-Sud,AS-Belfort-Sud-Match-Logs-All-Competitions
9551340f,AS-Beziers,AS-Beziers-Match-Logs-All-Competitions
2f20a6ab,AS-Bourny-Laval,AS-Bourny-Laval-Match-Logs-All-Competitions
07209b8f,AS-Bron-Grand-Lyon,AS-Bron-Grand-Lyon-Match-Logs-All-Competitions
3a4b7d88,AS-Cagnes-Le-Cros,AS-Cagnes-Le-Cros-Match-Logs-All-Competitions
0da45149,AS-Carrieres-Gresillons,AS-Carrieres-Gresillons-Match-Logs-All-Competitions
0a03ba6d,ASC-Biesheim,ASC-Biesheim-Match-Logs-All-Competitions
322ab7ca,AS-Chatou,AS-Chatou-Match-Logs-All-Competitions
7cfc75a5,ASC-Hazebrouck,ASC-Hazebrouck-Match-Logs-All-Competitions
2337bb5e,AS-Cherbourg-Football,AS-Cherbourg-Football-Match-Logs-All-Competitions
28f6d783,ASC-La-Courneuve,ASC-La-Courneuve-Match-Logs-All-Competitions
da66dce9,ASC-Le-Geldar,ASC-Le-Geldar-Match-Logs-All-Competitions
765339f2,AS-Clouange,AS-Clouange-Match-Logs-All-Competitions
a39704ce,Ascot-United-FC,Ascot-United-FC-Match-Logs-All-Competitions
5fe2af01,ASC-Saint-Apollinaire,ASC-Saint-Apollinaire-Match-Logs-All-Competitions
f9f19a3e,AS-de-Montchat-Lyon,AS-de-Montchat-Lyon-Match-Logs-All-Competitions
5ed48002,AS-Dragon,AS-Dragon-Match-Logs-All-Competitions
f855efb6,AS-Dragon,AS-Dragon-Match-Logs-All-Competitions
d21391f1,AS-Erstein,AS-Erstein-Match-Logs-All-Competitions
a66e428b,AS-Etaples-Football,AS-Etaples-Football-Match-Logs-All-Competitions
5cefc9c1,AS-Excelsior,AS-Excelsior-Match-Logs-All-Competitions
8f401f0f,AS-Fabregues,AS-Fabregues-Match-Logs-All-Competitions
8d6b4f2b,ASF-Andrezieux,ASF-Andrezieux-Match-Logs-All-Competitions
2e098377,AS-Frontignan-AC,AS-Frontignan-AC-Match-Logs-All-Competitions
e231f1ed,AS-Furiani-Agliani,AS-Furiani-Agliani-Match-Logs-All-Competitions
f9aff6a2,AS-Gamaches,AS-Gamaches-Match-Logs-All-Competitions
02c07bb5,AS-Gemenos,AS-Gemenos-Match-Logs-All-Competitions
1b379b16,AS-Ginglin-Cesson,AS-Ginglin-Cesson-Match-Logs-All-Competitions
5b30dbf6,AS-Girancourt-Dommartin,AS-Girancourt-Dommartin-Match-Logs-All-Competitions
e9ae1367,AS-Graces,AS-Graces-Match-Logs-All-Competitions
360e223a,Ashford-Town-FC,Ashford-Town-FC-Match-Logs-All-Competitions
6a3a63d1,Ashford-United-FC,Ashford-United-FC-Match-Logs-All-Competitions
299bf6dc,Ashington-AFC,Ashington-AFC-Match-Logs-All-Competitions
1431a1f6,Ashton-and-Backwell-United-FC,Ashton-and-Backwell-United-FC-Match-Logs-All-Competitions
33c396b4,Ashton-Athletic-FC,Ashton-Athletic-FC-Match-Logs-All-Competitions
753274ac,Ashton-United-FC,Ashton-United-FC-Match-Logs-All-Competitions
3fcf8bd6,AS-Illzach-Modenheim,AS-Illzach-Modenheim-Match-Logs-All-Competitions
689bb876,ASI-Murs-Erigne,ASI-Murs-Erigne-Match-Logs-All-Competitions
16f96707,AS-Jumeaux-de-Mzouazia,AS-Jumeaux-de-Mzouazia-Match-Logs-All-Competitions
bdf0586a,AS-La-Chataigneraie,AS-La-Chataigneraie-Match-Logs-All-Competitions
3084b150,AS-Lattes,AS-Lattes-Match-Logs-All-Competitions
57e4efaa,ASL-Billere,ASL-Billere-Match-Logs-All-Competitions
68fde26e,AS-Loisirs-de-Koetzingue,AS-Loisirs-de-Koetzingue-Match-Logs-All-Competitions
5910d619,AS-Lossi,AS-Lossi-Match-Logs-All-Competitions
b8d4b9f8,AS-Lyon-Duchere,AS-Lyon-Duchere-Match-Logs-All-Competitions
6896cdd5,AS-Magenta,AS-Magenta-Match-Logs-All-Competitions
54def196,AS-Marck,AS-Marck-Match-Logs-All-Competitions
672901b2,AS-Maximoise,AS-Maximoise-Match-Logs-All-Competitions
acad13f6,ASM-Belfort,ASM-Belfort-Match-Logs-All-Competitions
d334f4bd,AS-Miserieux-Trevoux,AS-Miserieux-Trevoux-Match-Logs-All-Competitions
d6ca45c4,AS-Montlouis,AS-Montlouis-Match-Logs-All-Competitions
ea40415a,AS-Morhange,AS-Morhange-Match-Logs-All-Competitions
17e11d1b,AS-Moulins,AS-Moulins-Match-Logs-All-Competitions
119ccdbb,AS-Muret,AS-Muret-Match-Logs-All-Competitions
8ca06aab,ASM-Venissieux,ASM-Venissieux-Match-Logs-All-Competitions
6895421b,AS-Nord-Vignoble,AS-Nord-Vignoble-Match-Logs-All-Competitions
5931d12b,AS-Pagny-sur-Moselle,AS-Pagny-sur-Moselle-Match-Logs-All-Competitions
549484ec,AS-Panazol,AS-Panazol-Match-Logs-All-Competitions
1bed76a3,AS-Pays-Neslois,AS-Pays-Neslois-Match-Logs-All-Competitions
d48e8557,AS-Pirae,AS-Pirae-Match-Logs-All-Competitions
325d63c9,AS-Plobannalec-Lesconil,AS-Plobannalec-Lesconil-Match-Logs-All-Competitions
8106537c,AS-Plomelin,AS-Plomelin-Match-Logs-All-Competitions
6883bc02,AS-Poissy,AS-Poissy-Match-Logs-All-Competitions
6f4d0e0b,AS-Prix-les-Mezieres,AS-Prix-les-Mezieres-Match-Logs-All-Competitions
6cc0dd4e,ASP-Thionville,ASP-Thionville-Match-Logs-All-Competitions
52a1b35a,ASPTT-Brest,ASPTT-Brest-Match-Logs-All-Competitions
17e6c5a1,ASPTT---CAEB-Cholet,ASPTT---CAEB-Cholet-Match-Logs-All-Competitions
ccc9ee19,ASPTT-Caen-Football,ASPTT-Caen-Football-Match-Logs-All-Competitions
19926992,ASPV-Strasbourg,ASPV-Strasbourg-Match-Logs-All-Competitions
3cfb33c2,AS-Reding,AS-Reding-Match-Logs-All-Competitions
f608167c,AS-Ribeauville,AS-Ribeauville-Match-Logs-All-Competitions
8fd33f63,AS-Saint-Ouen-lAumone,AS-Saint-Ouen-lAumone-Match-Logs-All-Competitions
a15a3e67,AS-Saint-Priest,AS-Saint-Priest-Match-Logs-All-Competitions
5afeccf6,AS-Savigneux-Montbrison,AS-Savigneux-Montbrison-Match-Logs-All-Competitions
9ce51fe8,AS-Steenvoorde,AS-Steenvoorde-Match-Logs-All-Competitions
a1cc6921,AS-St-Pantaleon,AS-St-Pantaleon-Match-Logs-All-Competitions
0cc7e9fc,AS-Sud-Ardeche,AS-Sud-Ardeche-Match-Logs-All-Competitions
477991c5,AS-Sundhoffen,AS-Sundhoffen-Match-Logs-All-Competitions
5dd32ef0,AS-Tefana,AS-Tefana-Match-Logs-All-Competitions
13511a72,AS-Tournefeuille,AS-Tournefeuille-Match-Logs-All-Competitions
b5764402,AS-Trouville-Deauville,AS-Trouville-Deauville-Match-Logs-All-Competitions
bdea09e4,AS-Val-de-Reuil-Vaudreuil-Poses,AS-Val-de-Reuil-Vaudreuil-Poses-Match-Logs-All-Competitions
6dc6f493,AS-Valence,AS-Valence-Match-Logs-All-Competitions
d4c6c2dc,AS-Venus,AS-Venus-Match-Logs-All-Competitions
d0420e9c,AS-Verbroedering-Geel,AS-Verbroedering-Geel-Match-Logs-All-Competitions
3fdcac82,AS-Vignoc-Hede-Guipel,AS-Vignoc-Hede-Guipel-Match-Logs-All-Competitions
044b2813,AS-Villers-Houlgate,AS-Villers-Houlgate-Match-Logs-All-Competitions
4003a380,AS-Vitre,AS-Vitre-Match-Logs-All-Competitions
0c72364a,AS-Yzeure,AS-Yzeure-Match-Logs-All-Competitions
16ea3e5b,Athersley-Recreation-FC,Athersley-Recreation-FC-Match-Logs-All-Competitions
f148da9b,Atherstone-Town-FC,Atherstone-Town-FC-Match-Logs-All-Competitions
fec0bcae,Atherton-Collieries-AFC,Atherton-Collieries-AFC-Match-Logs-All-Competitions
ceb27d4e,Athletic-Newham-FC,Athletic-Newham-FC-Match-Logs-All-Competitions
93ea79dc,ATS-Buntentor,ATS-Buntentor-Match-Logs-All-Competitions
27aba251,Aubagne-FC,Aubagne-FC-Match-Logs-All-Competitions
0ade1cd8,Auch-Football,Auch-Football-Match-Logs-All-Competitions
3598eb43,Auray-FC,Auray-FC-Match-Logs-All-Competitions
4e9c7caf,Aurillac-FCA,Aurillac-FCA-Match-Logs-All-Competitions
8e5a0e71,Avant-Garde-de-Plouvorn,Avant-Garde-de-Plouvorn-Match-Logs-All-Competitions
15df0b1b,Aveley-FC,Aveley-FC-Match-Logs-All-Competitions
8012940b,Avenir-de-Theix,Avenir-de-Theix-Match-Logs-All-Competitions
77021edb,Aviron-Bayonnais-FC,Aviron-Bayonnais-FC-Match-Logs-All-Competitions
dbdb54ca,Avoine-Olympique-CC,Avoine-Olympique-CC-Match-Logs-All-Competitions
05a63aba,Avro-FC,Avro-FC-Match-Logs-All-Competitions
a2bb1880,Aylesbury-FC,Aylesbury-FC-Match-Logs-All-Competitions
b9c52f61,Aylesbury-United-FC,Aylesbury-United-FC-Match-Logs-All-Competitions
7c530417,Aylestone-Park-FC,Aylestone-Park-FC-Match-Logs-All-Competitions
e28cb2a4,Babelsberg-03,Babelsberg-03-Match-Logs-All-Competitions
8b9aa600,Badshot-Lea-FC,Badshot-Lea-FC-Match-Logs-All-Competitions
dfbab0a1,Baffins-Milton-Rovers-FC,Baffins-Milton-Rovers-FC-Match-Logs-All-Competitions
a4134f68,Bahlinger-SC,Bahlinger-SC-Match-Logs-All-Competitions
b1853103,Baldock-Town-FC,Baldock-Town-FC-Match-Logs-All-Competitions
f56e10fd,Balham-FC,Balham-FC-Match-Logs-All-Competitions
845c9f99,Balma-SC,Balma-SC-Match-Logs-All-Competitions
2c979558,Bamber-Bridge-FC,Bamber-Bridge-FC-Match-Logs-All-Competitions
d7dbae42,Banbury-United-FC,Banbury-United-FC-Match-Logs-All-Competitions
6e1602a5,Banstead-Athletic-FC,Banstead-Athletic-FC-Match-Logs-All-Competitions
e22c1459,Barking-FC,Barking-FC-Match-Logs-All-Competitions
f31e3fe6,Barkingside-FC,Barkingside-FC-Match-Logs-All-Competitions
2e91bf26,Barnet,Barnet-Match-Logs-All-Competitions
c1687c98,Barnoldswick-Town-FC,Barnoldswick-Town-FC-Match-Logs-All-Competitions
293cb36b,Barnsley,Barnsley-Match-Logs-All-Competitions
8a96d570,Barnstaple-Town-FC,Barnstaple-Town-FC-Match-Logs-All-Competitions
5b22e4d8,Barnton-FC,Barnton-FC-Match-Logs-All-Competitions
8efa4cdf,Barrow,Barrow-Match-Logs-All-Competitions
d56a53c1,Barton-Rovers-FC,Barton-Rovers-FC-Match-Logs-All-Competitions
a8089e36,Barton-Town-Old-Boys-FC,Barton-Town-Old-Boys-FC-Match-Logs-All-Competitions
92ed4b3c,Barwell-FC,Barwell-FC-Match-Logs-All-Competitions
7ab048b4,Basford-United-FC,Basford-United-FC-Match-Logs-All-Competitions
ac3c6798,Bashley-FC,Bashley-FC-Match-Logs-All-Competitions
6611a56f,Basildon-United-FC,Basildon-United-FC-Match-Logs-All-Competitions
150ca7e0,Basingstoke-Town-FC,Basingstoke-Town-FC-Match-Logs-All-Competitions
6283be2c,Bastia,Bastia-Match-Logs-All-Competitions
fb27b2be,Bath-City,Bath-City-Match-Logs-All-Competitions
9133b975,Bayern-Munich-II,Bayern-Munich-II-Match-Logs-All-Competitions
45e81884,Beaconsfield-SYCOB-FC,Beaconsfield-SYCOB-FC-Match-Logs-All-Competitions
91be9da1,Bearsted-FC,Bearsted-FC-Match-Logs-All-Competitions
d9061b4f,Beaune-FC,Beaune-FC-Match-Logs-All-Competitions
a2480d20,Beckenham-Town-FC,Beckenham-Town-FC-Match-Logs-All-Competitions
ad64c331,Bedfont-and-Feltham-FC,Bedfont-and-Feltham-FC-Match-Logs-All-Competitions
9a3ed555,Bedfont-Sports-FC,Bedfont-Sports-FC-Match-Logs-All-Competitions
071928b7,Bedford-Town-FC,Bedford-Town-FC-Match-Logs-All-Competitions
fdca0ffb,Bedworth-United-FC,Bedworth-United-FC-Match-Logs-All-Competitions
2a1fc08b,Beerschot,Beerschot-Match-Logs-All-Competitions
c16e44ce,Beerschot-Wilrijk,Beerschot-Wilrijk-Match-Logs-All-Competitions
230cd2d1,Belper-Town-FC,Belper-Town-FC-Match-Logs-All-Competitions
faf2153c,Belper-United-FC,Belper-United-FC-Match-Logs-All-Competitions
5912b229,Bemerton-Heath-Harlequins-FC,Bemerton-Heath-Harlequins-FC-Match-Logs-All-Competitions
a5346ef3,Benfleet-FC,Benfleet-FC-Match-Logs-All-Competitions
62f836ba,Bergerac-Foot,Bergerac-Foot-Match-Logs-All-Competitions
a5d696cc,Beringen-Heusden-Zolder,Beringen-Heusden-Zolder-Match-Logs-All-Competitions
0cbdf3fc,Berkhamsted-FC,Berkhamsted-FC-Match-Logs-All-Competitions
1bfc385f,Berliner-FC-Dynamo,Berliner-FC-Dynamo-Match-Logs-All-Competitions
ee9d31e7,Berre-SC,Berre-SC-Match-Logs-All-Competitions
b2302a29,Besancon-Football,Besancon-Football-Match-Logs-All-Competitions
ed2cac90,Beveren,Beveren-Match-Logs-All-Competitions
b8c7b8a6,Bewdley-Town,Bewdley-Town-Match-Logs-All-Competitions
04cb71ce,Bexhill-United,Bexhill-United-Match-Logs-All-Competitions
f6b80d0f,BFC-Preussen,BFC-Preussen-Match-Logs-All-Competitions
d9a9d0c4,Bideford-AFC,Bideford-AFC-Match-Logs-All-Competitions
b822d8b7,Biggleswade-FC,Biggleswade-FC-Match-Logs-All-Competitions
3a978ab7,Biggleswade-Town-FC,Biggleswade-Town-FC-Match-Logs-All-Competitions
b35b6762,Biggleswade-United-FC,Biggleswade-United-FC-Match-Logs-All-Competitions
f60cbb9d,Billericay-Town-FC,Billericay-Town-FC-Match-Logs-All-Competitions
ab239fb4,Billingham-Synthonia-FC,Billingham-Synthonia-FC-Match-Logs-All-Competitions
f8ab94a8,Billingham-Town-FC,Billingham-Town-FC-Match-Logs-All-Competitions
79b36fa3,Billingshurst-FC,Billingshurst-FC-Match-Logs-All-Competitions
bbbad8d0,Binfield-FC,Binfield-FC-Match-Logs-All-Competitions
ec79b7c2,Birmingham-City,Birmingham-City-Match-Logs-All-Competitions
7dd4407b,Birstall-United-FC,Birstall-United-FC-Match-Logs-All-Competitions
a56c00fb,Bishop-Auckland-FC,Bishop-Auckland-FC-Match-Logs-All-Competitions
6361b4d5,Bishops-Cleeve-FC,Bishops-Cleeve-FC-Match-Logs-All-Competitions
034e0831,Bishops-Stortford-FC,Bishops-Stortford-FC-Match-Logs-All-Competitions
2afb9193,Bitton-AFC,Bitton-AFC-Match-Logs-All-Competitions
2cecc8dd,Blaby-and-Whetstone-Athletic-FC,Blaby-and-Whetstone-Athletic-FC-Match-Logs-All-Competitions
e090f40b,Blackburn-Rovers,Blackburn-Rovers-Match-Logs-All-Competitions
d23611a9,Black-Country-Rangers,Black-Country-Rangers-Match-Logs-All-Competitions
3fbac746,Blackfield-and-Langley-FC,Blackfield-and-Langley-FC-Match-Logs-All-Competitions
7cbf5cb4,Blackpool,Blackpool-Match-Logs-All-Competitions
d1e812e6,Blackstones-FC,Blackstones-FC-Match-Logs-All-Competitions
62bda86a,Blagnac-FC,Blagnac-FC-Match-Logs-All-Competitions
914123ac,Blau-Weiss-Lohne,Blau-Weiss-Lohne-Match-Logs-All-Competitions
ddbba88a,Blois-Foot-41,Blois-Foot-41-Match-Logs-All-Competitions
2385c881,Blyth-Spartans-AFC,Blyth-Spartans-AFC-Match-Logs-All-Competitions
dfb2ec91,Blyth-Town-FC,Blyth-Town-FC-Match-Logs-All-Competitions
5ce4f885,Bochum,Bochum-Match-Logs-All-Competitions
f03d5c48,Bodmin-Town,Bodmin-Town-Match-Logs-All-Competitions
2ca652c2,Bognor-Regis-Town-FC,Bognor-Regis-Town-FC-Match-Logs-All-Competitions
109addf7,Boldmere-St-Michaels-FC,Boldmere-St-Michaels-FC-Match-Logs-All-Competitions
445d3104,Bolton-Wanderers,Bolton-Wanderers-Match-Logs-All-Competitions
d6d0a4e1,Bonner-SC,Bonner-SC-Match-Logs-All-Competitions
85533b44,Bootle-FC,Bootle-FC-Match-Logs-All-Competitions
123f3efe,Bordeaux,Bordeaux-Match-Logs-All-Competitions
8550eb99,Boreham-Wood,Boreham-Wood-Match-Logs-All-Competitions
f339f392,Borgo-FC,Borgo-FC-Match-Logs-All-Competitions
e3372d05,Boston-Town-FC,Boston-Town-FC-Match-Logs-All-Competitions
74a48ef5,Boston-United,Boston-United-Match-Logs-All-Competitions
7554d3b4,Bottesford-Town-FC,Bottesford-Town-FC-Match-Logs-All-Competitions
98973a5c,Boulogne,Boulogne-Match-Logs-All-Competitions
7a26a834,Bourges-18,Bourges-18-Match-Logs-All-Competitions
2d935efe,Bourges-Foot,Bourges-Foot-Match-Logs-All-Competitions
dadd8bab,Bourges-Foot-18,Bourges-Foot-18-Match-Logs-All-Competitions
724d8770,Bourg-Peronnas,Bourg-Peronnas-Match-Logs-All-Competitions
c5b06e34,Bournemouth-FC,Bournemouth-FC-Match-Logs-All-Competitions
e45dee63,Bovey-Tracey,Bovey-Tracey-Match-Logs-All-Competitions
03ca571f,Bowers-and-Pitsea-FC,Bowers-and-Pitsea-FC-Match-Logs-All-Competitions
443f55b6,Brackley-Town-FC,Brackley-Town-FC-Match-Logs-All-Competitions
97ad8cf3,Brackley-Town-Saints-FC,Brackley-Town-Saints-FC-Match-Logs-All-Competitions
927f22b5,Bracknell-Town-FC,Bracknell-Town-FC-Match-Logs-All-Competitions
3148d79f,Bradford-City,Bradford-City-Match-Logs-All-Competitions
fea74374,Bradford-Park-Avenue,Bradford-Park-Avenue-Match-Logs-All-Competitions
b6c1f39d,Bradford-Town-FC,Bradford-Town-FC-Match-Logs-All-Competitions
6cbef56e,Braintree-Town,Braintree-Town-Match-Logs-All-Competitions
c15c8453,Brantham-Athletic-FC,Brantham-Athletic-FC-Match-Logs-All-Competitions
d2727b1d,Bremer-SV,Bremer-SV-Match-Logs-All-Competitions
83ef77d0,Brentwood-Town-FC,Brentwood-Town-FC-Match-Logs-All-Competitions
7f5b7948,Bresse-Jura-Foot,Bresse-Jura-Foot-Match-Logs-All-Competitions
fc1c07db,Bretigny-Foot-CS,Bretigny-Foot-CS-Match-Logs-All-Competitions
f61496ed,Bridgwater-Town-FC,Bridgwater-Town-FC-Match-Logs-All-Competitions
2b59cdb7,Bridlington-Town-AFC,Bridlington-Town-AFC-Match-Logs-All-Competitions
97f7c0cc,Bridon-Ropes-FC,Bridon-Ropes-FC-Match-Logs-All-Competitions
9222bd55,Bridport-FC,Bridport-FC-Match-Logs-All-Competitions
cebc7525,Brighouse-Town-FC,Brighouse-Town-FC-Match-Logs-All-Competitions
fd4e4cac,Brightlingsea-Regent-FC,Brightlingsea-Regent-FC-Match-Logs-All-Competitions
74110747,Brimscombe-and-Thrupp-FC,Brimscombe-and-Thrupp-FC-Match-Logs-All-Competitions
9922b4f3,Brislington-FC,Brislington-FC-Match-Logs-All-Competitions
93493607,Bristol-City,Bristol-City-Match-Logs-All-Competitions
fe2e7bc0,Bristol-Manor-Farm-FC,Bristol-Manor-Farm-FC-Match-Logs-All-Competitions
654f3ca6,Bristol-Rovers,Bristol-Rovers-Match-Logs-All-Competitions
c601e522,Brixham-AFC,Brixham-AFC-Match-Logs-All-Competitions
1c6908bf,Broadbridge-Heath-FC,Broadbridge-Heath-FC-Match-Logs-All-Competitions
d8dc356f,Broadfields-United-FC,Broadfields-United-FC-Match-Logs-All-Competitions
7f138cd8,Brockenhurst-FC,Brockenhurst-FC-Match-Logs-All-Competitions
c19e830c,Brocton-FC,Brocton-FC-Match-Logs-All-Competitions
6a9477ca,Bromley,Bromley-Match-Logs-All-Competitions
ece9bace,Bromsgrove-Sporting-FC,Bromsgrove-Sporting-FC-Match-Logs-All-Competitions
13e1d2d8,Broxbourne-Borough-FC,Broxbourne-Borough-FC-Match-Logs-All-Competitions
09b8f0cd,Brussels,Brussels-Match-Logs-All-Competitions
eb36bfaf,BSC-Hastedt,BSC-Hastedt-Match-Logs-All-Competitions
