Squad_Code,Year,Name,Text
5853ac44,2022-2023,Tanguy-Nianzou,Tanguy-Nianzou-Match-Logs
74b2cd7e,2022-2023,Angelo-Ogbonna,Angelo-Ogbonna-Match-Logs
40ef7347,2022-2023,Rafael-Ratao,Rafael-Ratao-Match-Logs
5b3cfa12,2022-2023,Ismael-Gharbi,Ismael-Gharbi-Match-Logs
b94b8be1,2022-2023,Adil-Aouchiche,Adil-Aouchiche-Match-Logs
9c94165b,2022-2023,Luke-Shaw,Luke-Shaw-Match-Logs
b96b595c,2022-2023,Francesco-Acerbi,Francesco-Acerbi-Match-Logs
8b529245,2022-2023,Carlos-Vinicius,Carlos-Vinicius-Match-Logs
a4971d84,2022-2023,Djene,Djene-Match-Logs
af34f10d,2022-2023,Alexander-Callens,Alexander-Callens-Match-Logs
2bea832e,2022-2023,Latasa,Latasa-Match-Logs
30261ba1,2022-2023,Nikolas-Nartey,Nikolas-Nartey-Match-Logs
8aafd64f,2022-2023,Joao-Felix,Joao-Felix-Match-Logs
3a233281,2022-2023,Leon-Bailey,Leon-Bailey-Match-Logs
24f59bb2,2022-2023,Junior-Firpo,Junior-Firpo-Match-Logs
9e1035f8,2022-2023,Ferran-Torres,Ferran-Torres-Match-Logs
e8271ad9,2022-2023,Jordan-Zemura,Jordan-Zemura-Match-Logs
0118c54c,2022-2023,Anthony-Caci,Anthony-Caci-Match-Logs
c18d22f5,2022-2023,Peter-Pekarik,Peter-Pekarik-Match-Logs
b20cc590,2022-2023,Fernand-Mayembo,Fernand-Mayembo-Match-Logs
eb0db257,2022-2023,Qazim-Laci,Qazim-Laci-Match-Logs
fc3697dd,2022-2023,Rodrigo-Zalazar,Rodrigo-Zalazar-Match-Logs
0a483542,2022-2023,Giorgos-Kyriakopoulos,Giorgos-Kyriakopoulos-Match-Logs
f503ea63,2022-2023,Albin-Ekdal,Albin-Ekdal-Match-Logs
8f0f2230,2022-2023,Kenan-Karaman,Kenan-Karaman-Match-Logs
1b4f1169,2022-2023,Albert-Sambi-Lokonga,Albert-Sambi-Lokonga-Match-Logs
405f6586,2022-2023,Milan-Djuric,Milan-Djuric-Match-Logs
6bde367b,2022-2023,Teji-Savanier,Teji-Savanier-Match-Logs
f833a830,2022-2023,Takumi-Minamino,Takumi-Minamino-Match-Logs
4d77b365,2022-2023,Darwin-Nunez,Darwin-Nunez-Match-Logs
5069b796,2022-2023,Achraf-Dari,Achraf-Dari-Match-Logs
485e4939,2022-2023,Juanjo-Narvaez,Juanjo-Narvaez-Match-Logs
4ac7608e,2022-2023,Diego-Gonzalez,Diego-Gonzalez-Match-Logs
ff4df82e,2022-2023,Ado-Onaiwu,Ado-Onaiwu-Match-Logs
b7ca5c51,2022-2023,Gabriel-Paulista,Gabriel-Paulista-Match-Logs
1fc474ae,2022-2023,Giovanni-Gonzalez,Giovanni-Gonzalez-Match-Logs
7f73bdf4,2022-2023,Niklas-Dorsch,Niklas-Dorsch-Match-Logs
6265208f,2022-2023,Joselu,Joselu-Match-Logs
b51b1b9c,2022-2023,Yunus-Musah,Yunus-Musah-Match-Logs
be2706c0,2022-2023,Mergim-Vojvoda,Mergim-Vojvoda-Match-Logs
863ff1ee,2022-2023,Simon-Terodde,Simon-Terodde-Match-Logs
d79a8c87,2022-2023,Rob-Holding,Rob-Holding-Match-Logs
f7dc2ae5,2022-2023,Aritz-Elustondo,Aritz-Elustondo-Match-Logs
970b8574,2022-2023,Federico-Dimarco,Federico-Dimarco-Match-Logs
5b93209a,2022-2023,Jose-Carlos-Lazo,Jose-Carlos-Lazo-Match-Logs
13203c45,2022-2023,Jerome-Roussillon,Jerome-Roussillon-Match-Logs
ac73ec79,2022-2023,Nordi-Mukiele,Nordi-Mukiele-Match-Logs
33182cb8,2022-2023,Michael-Frey,Michael-Frey-Match-Logs
fffea3e5,2022-2023,Jeremy-Doku,Jeremy-Doku-Match-Logs
